D_setpoint,CAf_setpoint,T_setpoint,true_CB_final,true_CA_final,measured_D,measured_CAf,measured_T
0.6556715050252753,10.698207693928671,344.2939650344058,1.3316274848864227,3.9416853845628226,0.594031;0.610088;0.641428;0.599695;0.617699;0.587833;0.635568;0.688583;0.686872;0.626106;0.589538;0.651637;0.651753;0.677891;0.643299;0.642650;0.658238;0.673310;0.649364;0.571824;0.625361;0.713359;0.622497;0.661265;0.598513;0.683324;0.733412;0.665299;0.647916;0.668038,10.890916;10.988929;10.915779;10.214481;10.428911;10.580680;10.766248;10.326104;10.596672;10.754230;10.549013;10.485514;10.626875;11.183162;10.750483;10.004235;11.084089;10.329175;10.944583;10.282279;11.331275;11.079826;10.997795;10.768146;10.684849;10.941628;10.986356;10.737927;10.356067;10.825631,345.336126;342.406744;343.481314;344.818670;343.440197;347.311971;346.415697;342.256803;342.869043;342.377771;342.948516;346.538366;344.723475;345.947576;339.386405;345.976628;347.581332;345.005817;344.711670;343.046024;343.322386;344.528357;344.459063;345.110873;342.006239;344.494971;339.253916;342.454187;342.608112;345.010415
0.5843497754771815,11.680402301367542,342.39979630396687,1.4982196386743525,4.803265470293946,0.607794;0.511415;0.682857;0.605101;0.539710;0.529690;0.617599;0.589251;0.587885;0.638438;0.586680;0.534547;0.631720;0.584952;0.565572;0.603649;0.589092;0.564945;0.603929;0.560984;0.587118;0.596618;0.598094;0.546909;0.624842;0.553217;0.585439;0.593787;0.619423;0.648532,11.843228;11.756141;11.712132;11.520551;10.912144;11.906132;11.815972;11.768044;12.492372;12.055129;12.010162;11.182962;11.005291;11.918240;11.675234;11.373384;12.039429;11.477744;11.200443;11.722139;11.404927;11.871547;11.747394;11.348267;11.268261;11.404186;11.948729;11.494654;11.903155;11.902706,339.530711;344.769675;344.198959;340.531071;342.133275;345.990403;342.871870;343.787450;339.039178;338.448392;346.436071;341.228750;339.532779;340.911203;340.506199;344.458342;348.307521;347.023870;342.324937;342.467687;338.583797;346.737062;342.998061;340.819777;342.390338;345.384802;345.870539;339.860370;342.689686;340.101960
1.4765961571055468,11.19490812974636,340.1475965111833,1.331996305055277,6.233706010360566,1.508912;1.446211;1.456756;1.486157;1.446026;1.477284;1.416745;1.433865;1.521225;1.417087;1.534430;1.485036;1.508813;1.533697;1.533988;1.439806;1.431537;1.490710;1.401066;1.384361;1.533799;1.452618;1.479238;1.373065;1.499565;1.513670;1.466519;1.506993;1.463325;1.530238,10.793847;11.106645;11.004631;11.416951;10.800002;11.204248;11.345016;11.560655;11.233831;11.608066;11.628447;11.197890;11.473518;11.020751;11.424721;10.844667;11.143756;11.236836;11.534872;11.815838;11.275232;10.963055;11.504207;10.870630;11.271226;10.883702;11.301456;11.123820;10.940051;11.053631,338.569568;341.669296;342.507888;341.813743;339.085981;342.264849;339.870742;340.496335;342.938162;341.079962;336.586951;343.245937;343.041818;341.319952;340.071372;340.442384;340.338459;341.294497;342.448077;340.505558;337.878648;341.236672;341.842105;342.799521;337.548229;338.602810;339.620315;340.241021;338.607802;341.470337
0.7518599131437503,8.758719795382824,346.43916786744876,1.0729389690048905,3.064810713981545,0.770907;0.754303;0.760328;0.704355;0.762295;0.748545;0.744762;0.696764;0.801671;0.753112;0.815221;0.782855;0.751450;0.752007;0.753692;0.738889;0.755613;0.771068;0.757398;0.736263;0.758858;0.764190;0.782645;0.749499;0.713766;0.758270;0.747337;0.739850;0.797562;0.721345,8.927352;8.833738;8.659113;8.851500;8.990668;8.824971;8.910870;8.629044;8.358030;8.426817;8.347380;8.797321;9.209946;8.798271;8.870410;8.520098;9.127050;8.912693;8.762265;8.586292;8.753929;8.359299;9.041287;8.382671;8.537370;8.907284;8.613160;9.575047;9.097290;8.653454,347.771081;345.690785;350.805473;349.021046;345.716803;344.986298;346.526611;341.483892;344.962538;346.276591;347.326430;348.840623;346.129448;348.794263;343.760623;345.917331;343.809612;348.171994;346.593920;341.470129;343.521390;342.524866;345.067438;349.902298;347.974348;351.025263;343.830428;346.027364;345.101870;349.581919
1.0242904040972294,8.899043246922918,338.14827510116965,1.1784120150858195,5.151551593058919,1.044956;0.974234;1.037349;1.045363;1.071246;1.036400;1.028796;1.119308;0.995691;0.960153;1.077496;1.009816;0.996428;1.101269;1.045013;1.039981;0.935098;1.079179;1.044389;1.043058;0.996685;1.043362;1.074809;0.967586;1.046881;1.058182;1.007991;1.039347;1.065791;0.999915,9.110617;9.410052;8.916182;9.089441;8.871873;9.318387;8.705460;9.081405;8.464394;8.923903;9.058211;8.707892;8.931037;9.049282;9.009277;8.815723;8.980098;9.110426;8.598764;8.664275;8.480370;8.701191;8.915642;8.632997;9.247420;9.691494;8.701008;8.935960;9.262565;8.962911,339.352149;339.909086;340.716354;335.833968;339.866788;343.279477;339.651290;334.878250;339.295576;342.142630;337.656839;338.637704;340.320161;338.591307;339.793894;338.445991;337.069982;335.715075;336.805842;337.185359;339.877729;335.658025;340.116626;335.580384;342.545968;338.317622;339.409841;335.532743;337.787724;335.605251
0.6411357072740274,9.967445705670587,338.034935292589,1.3022337954579037,3.9446789004517075,0.670325;0.681280;0.704925;0.653587;0.638977;0.603031;0.658759;0.589513;0.685872;0.660032;0.612078;0.589783;0.674236;0.591986;0.608392;0.626781;0.720482;0.654691;0.666301;0.691316;0.673409;0.642921;0.580563;0.630684;0.636606;0.655621;0.617067;0.598049;0.581381;0.581210,9.913407;10.725237;9.949695;9.970579;10.224325;9.962800;9.972306;10.035861;9.880458;10.258000;10.228078;10.121742;9.908825;10.441385;10.060505;10.173657;9.900290;9.379238;9.597868;10.145744;10.392496;9.713962;10.654555;10.055094;9.489791;9.595234;9.784841;9.769435;10.317805;9.744820,336.215676;334.654049;334.207510;338.777432;340.218006;337.348818;342.019214;334.737859;342.296786;339.998486;333.092191;332.225045;332.952007;337.986391;340.346115;339.006703;336.638711;337.869633;336.719458;344.464683;337.759228;332.168578;335.880082;342.668135;345.255414;336.987609;337.185358;335.792343;337.272397;341.107263
0.6304568655051739,8.589327179589935,353.9419282719443,0.969146767627467,2.629479704018647,0.580022;0.629632;0.619067;0.610070;0.577764;0.655776;0.633676;0.520732;0.637787;0.644118;0.596358;0.521849;0.646059;0.700567;0.582049;0.626373;0.656549;0.642892;0.625675;0.683500;0.577214;0.628439;0.619771;0.591043;0.648454;0.603018;0.719379;0.595350;0.589617;0.606538,8.996847;8.693303;8.020482;8.790190;8.076818;8.142252;9.042962;8.185951;8.704297;8.561453;8.402129;8.059521;8.455182;8.966995;8.577300;8.512365;8.113198;8.416473;7.991550;8.442761;8.902632;8.551446;8.249950;8.418298;7.881440;8.679544;8.620788;8.753194;8.299521;8.295553,354.173216;348.871813;354.420956;352.406226;354.696438;353.961904;356.610940;356.097143;354.946960;356.040489;357.439420;354.560780;354.038388;356.113801;350.101885;352.222796;358.341553;352.048809;353.408247;352.148929;354.210734;355.738765;354.753990;353.115669;354.787412;354.965130;356.241337;350.369684;352.337219;350.806992
0.9430996386518472,10.876395521355379,364.18441065371707,1.082074181660433,2.962808842708645,0.963802;0.830839;0.902299;0.932692;0.983208;1.005946;0.978545;0.958438;0.924592;0.948429;0.921208;0.912886;0.975191;0.966690;0.959395;0.913140;0.946382;0.905723;0.943694;1.026837;0.966739;0.974777;0.916523;0.873223;0.978056;0.932358;0.986604;0.934694;0.974121;0.939470,10.825136;10.993210;10.601335;10.929892;10.617625;10.778258;11.110351;10.416531;10.485888;10.769928;11.079031;10.774402;10.846657;10.921051;11.020757;11.282560;10.797193;10.270051;10.514871;11.067132;10.694184;11.166114;10.951190;11.176018;11.062538;10.885262;10.667457;10.855468;10.969484;11.148462,366.902733;364.251893;361.940503;366.918134;367.936587;364.640688;365.332821;360.959568;367.254811;368.748884;359.598352;363.596946;363.509394;365.432493;361.462445;367.090065;365.762846;359.471195;367.365198;363.169160;365.732010;364.378769;366.297572;366.378443;364.614615;366.100194;365.847320;362.887388;365.612135;363.157874
1.518652882011554,9.938901655140675,356.8757596883453,1.1824735701733042,3.889278459937038,1.580069;1.515280;1.511885;1.535153;1.498267;1.502721;1.578936;1.507278;1.554546;1.508968;1.540303;1.502767;1.530804;1.511076;1.469099;1.545706;1.567465;1.608790;1.487108;1.530499;1.498135;1.473756;1.491636;1.433186;1.572615;1.577127;1.515748;1.478611;1.514277;1.493969,9.936464;10.339934;10.215232;9.730647;10.117579;9.713489;10.236665;10.131202;9.482874;9.001952;9.721415;9.848466;10.358889;9.855630;9.958467;10.477531;9.945867;9.827612;9.561563;9.885970;9.926045;9.942665;9.481278;9.587243;9.633770;9.811007;9.639578;9.777272;10.042600;9.925278,359.500332;355.673935;354.556584;358.786043;359.132633;356.361681;356.651314;354.259153;357.763335;352.896304;352.433011;361.997644;360.693564;356.260129;359.761468;356.310636;355.606092;356.363000;357.790745;360.112235;354.814130;356.296377;357.918216;356.372791;355.592667;356.527218;359.490926;353.979948;356.565860;358.259661
0.5026399154730267,9.985814700232352,358.97477783476063,0.847934665109301,2.098042076973936,0.460722;0.461614;0.500028;0.491686;0.543904;0.484373;0.478164;0.508215;0.423828;0.462801;0.479770;0.503581;0.461241;0.479150;0.490074;0.417397;0.616906;0.556698;0.572742;0.543313;0.501897;0.534684;0.489733;0.506788;0.414712;0.526940;0.521504;0.513257;0.511203;0.473061,10.072454;9.993069;9.982498;9.682300;10.001073;9.963111;10.117969;9.779081;10.185150;9.747807;9.742854;9.952815;9.976722;9.311260;9.754325;10.110193;9.716647;9.896420;10.268486;10.358535;10.134331;9.747795;10.161675;9.942601;10.028800;9.857660;9.537375;10.371558;9.715942;9.807260,357.050611;361.978764;357.625655;359.021641;357.939623;356.395833;359.849591;360.891730;363.302378;361.524799;362.612531;356.261345;357.482967;358.067720;358.941453;353.907447;359.000606;359.364587;364.082124;356.556533;357.309014;354.692868;356.849039;352.771945;361.833581;362.738719;359.694658;358.969717;357.541643;357.711237
1.2249364405845489,10.653099583524686,349.48832195000034,1.3723648301039024,4.76177303121256,1.252523;1.118742;1.267019;1.253397;1.270438;1.248913;1.232294;1.167702;1.234950;1.159989;1.260279;1.190853;1.250281;1.243021;1.253822;1.196135;1.220691;1.206740;1.217199;1.248711;1.276076;1.251779;1.153397;1.211865;1.196461;1.206190;1.173488;1.249216;1.184466;1.179121,10.740099;10.887258;10.599833;10.797461;11.011295;10.542127;10.788245;11.008193;10.565503;10.822704;10.475541;10.572140;10.876538;10.754529;10.745124;10.703005;10.912848;10.694012;10.358944;10.653530;10.479036;10.355182;10.818591;10.436835;10.238940;10.535168;10.918837;10.828559;10.699358;10.955031,350.493973;349.213181;343.933399;348.239449;352.843550;352.396685;347.645031;346.712381;351.035542;347.144181;345.965465;350.180375;352.970214;349.517462;351.652268;347.298396;353.395036;353.383103;346.490800;347.097571;349.001786;351.400165;348.747838;343.012016;348.468914;348.419873;351.180490;351.304046;348.329790;348.930314
0.5121217237931628,9.572081627117667,344.4046656506732,1.0866271495424518,2.8845346427052996,0.506059;0.539852;0.547845;0.494970;0.502726;0.439904;0.496970;0.498155;0.557268;0.485638;0.554135;0.565859;0.566910;0.514291;0.499131;0.594639;0.512562;0.505229;0.503772;0.532538;0.502334;0.564971;0.498074;0.517100;0.461990;0.543907;0.554723;0.562870;0.488941;0.532793,9.834836;9.341033;9.711487;10.136068;9.495859;9.224795;9.259636;9.986272;8.798749;9.540891;9.597629;9.745126;9.842439;9.796641;9.716620;9.394592;9.967025;9.519693;9.653132;9.143503;9.736883;9.696113;9.568104;10.036666;9.131438;9.912953;10.204668;9.617023;9.358040;9.664926,347.662113;338.394415;343.190575;346.906505;345.109551;344.032945;344.260242;343.890684;352.598737;344.205066;342.234841;346.590162;343.937114;344.588928;344.459661;343.515695;342.566594;344.606336;348.085558;343.755146;348.168105;342.589080;342.935930;343.178276;346.617224;344.214276;343.072170;345.081214;345.985078;349.577711
0.673840334007879,8.80321794545686,356.24778554450756,0.952660652616418,2.5336180635798256,0.666408;0.748869;0.638210;0.743479;0.728775;0.689025;0.671337;0.678011;0.650832;0.714306;0.717313;0.680924;0.696623;0.684425;0.602773;0.630078;0.687943;0.634215;0.654936;0.647906;0.661968;0.657741;0.679973;0.717998;0.620376;0.713474;0.704816;0.699646;0.718599;0.660859,8.871102;8.892596;8.736987;9.352773;8.828553;8.709519;8.823638;9.045761;8.782068;8.739570;8.396767;8.614105;8.760049;8.758816;8.203425;9.420943;8.582541;9.030023;9.208485;8.950878;9.339879;8.845984;8.788331;8.246434;9.008449;8.777873;9.009316;8.722791;8.970991;8.761050,355.502727;353.552915;359.888639;356.599274;355.256236;359.512772;359.566925;352.993334;356.873276;352.003324;350.748928;358.913792;353.432751;357.085577;358.913715;356.885513;357.468395;357.955283;352.159225;354.072511;357.780426;357.489546;354.635927;358.848396;358.043511;356.252588;350.882190;352.255182;355.209864;354.397845
0.2902065330441759,10.827357007962668,352.9506417815455,0.9129672596252867,2.1702177317495295,0.308882;0.278088;0.359805;0.277826;0.276162;0.315223;0.343550;0.314539;0.305205;0.294755;0.318402;0.303608;0.256077;0.324842;0.346877;0.272316;0.304692;0.335391;0.252403;0.332279;0.230765;0.294287;0.306534;0.259511;0.227941;0.307445;0.236775;0.262771;0.275642;0.300113,11.118848;10.798987;10.841884;11.168521;10.675930;10.849590;11.270041;10.971486;10.514006;10.703722;10.806325;11.311550;10.858038;10.746941;11.265478;10.600608;10.598246;10.679746;10.753327;11.222955;11.178434;10.998900;10.302933;10.552275;10.790226;10.755753;10.967345;10.685637;11.229228;11.083728,355.389149;357.049246;348.403409;351.634276;354.290038;355.426715;353.969441;350.138774;352.349696;348.876531;354.288808;352.739502;354.501646;353.080648;354.024136;349.178172;353.470801;352.930891;352.562072;351.255909;350.508178;352.378842;356.282269;355.159275;356.226664;354.074341;352.760677;351.824554;353.074867;350.210123
